iter;dataset;cls;method;param;value;score
4;bpic2017_accepted;xgboost;PC15_agg;min_child_weight;5;0.5765241784839638
4;bpic2017_accepted;xgboost;PC15_agg;subsample;0.5473186965244072;0.5765241784839638
4;bpic2017_accepted;xgboost;PC15_agg;processing_time;225.35323786735535;0
4;bpic2017_accepted;xgboost;PC15_agg;colsample_bytree;0.6030917501392087;0.8652884771176584
4;bpic2017_accepted;xgboost;PC15_agg;learning_rate;0.06243406529531159;0.8652884771176584
4;bpic2017_accepted;xgboost;PC15_agg;max_depth;10;0.8652884771176584
4;bpic2017_accepted;xgboost;PC15_agg;min_child_weight;5;0.8652884771176584
4;bpic2017_accepted;xgboost;PC15_agg;subsample;0.5473186965244072;0.8652884771176584
4;bpic2017_accepted;xgboost;PC15_agg;processing_time;312.30410528182983;0
5;bpic2017_accepted;xgboost;PC15_agg;colsample_bytree;0.8998331474478805;0.2888592271080773
5;bpic2017_accepted;xgboost;PC15_agg;learning_rate;0.13351277196704014;0.2888592271080773
5;bpic2017_accepted;xgboost;PC15_agg;max_depth;9;0.2888592271080773
5;bpic2017_accepted;xgboost;PC15_agg;min_child_weight;4;0.2888592271080773
5;bpic2017_accepted;xgboost;PC15_agg;subsample;0.9441296990463661;0.2888592271080773
5;bpic2017_accepted;xgboost;PC15_agg;processing_time;93.68312525749207;0
5;bpic2017_accepted;xgboost;PC15_agg;colsample_bytree;0.8998331474478805;0.5762631207352971
5;bpic2017_accepted;xgboost;PC15_agg;learning_rate;0.13351277196704014;0.5762631207352971
5;bpic2017_accepted;xgboost;PC15_agg;max_depth;9;0.5762631207352971
5;bpic2017_accepted;xgboost;PC15_agg;min_child_weight;4;0.5762631207352971
5;bpic2017_accepted;xgboost;PC15_agg;subsample;0.9441296990463661;0.5762631207352971
5;bpic2017_accepted;xgboost;PC15_agg;processing_time;186.418386220932;0
5;bpic2017_accepted;xgboost;PC15_agg;colsample_bytree;0.8998331474478805;0.8649374435083402
5;bpic2017_accepted;xgboost;PC15_agg;learning_rate;0.13351277196704014;0.8649374435083402
5;bpic2017_accepted;xgboost;PC15_agg;max_depth;9;0.8649374435083402
5;bpic2017_accepted;xgboost;PC15_agg;min_child_weight;4;0.8649374435083402
5;bpic2017_accepted;xgboost;PC15_agg;subsample;0.9441296990463661;0.8649374435083402
5;bpic2017_accepted;xgboost;PC15_agg;processing_time;271.74835443496704;0
